video,frame,time_s,head_food_dist
IMG_2855_dish0.mp4,24920,831.0544920963116,373.8226774794529
IMG_2855_dish0.mp4,24920,831.0544920963116,183.72769037204557
IMG_2855_dish0.mp4,24920,831.0544920963116,260.6964089706193
IMG_2855_dish0.mp4,24920,831.0544920963116,130.80670398620546
IMG_2855_dish0.mp4,24920,831.0544920963116,211.1499303695664
IMG_2855_dish0.mp4,24920,831.0544920963116,94.60508201270223
IMG_2855_dish0.mp4,66062,2203.0947775628624,258.9666316560802
IMG_2855_dish0.mp4,66062,2203.0947775628624,63.38540025185206
IMG_2855_dish0.mp4,66062,2203.0947775628624,59.73725049330988
IMG_2855_dish0.mp4,66062,2203.0947775628624,79.03527371574043
IMG_2855_dish0.mp4,66062,2203.0947775628624,63.92466095399182
IMG_2855_dish0.mp4,66062,2203.0947775628624,83.85394849752402
IMG_2855_dish0.mp4,66062,2203.0947775628624,399.1736348452141
IMG_2855_dish0.mp4,66062,2203.0947775628624,448.9576154405961
IMG_2855_dish0.mp4,66062,2203.0947775628624,70.40462946036817
IMG_2855_dish0.mp4,51194,1707.2633895818049,148.558853378645
IMG_2855_dish0.mp4,51194,1707.2633895818049,239.9899125470533
IMG_2855_dish0.mp4,51194,1707.2633895818049,207.9560321593765
IMG_2855_dish0.mp4,51194,1707.2633895818049,252.06957514084382
IMG_2855_dish0.mp4,51194,1707.2633895818049,177.8133349188279
IMG_2855_dish0.mp4,51194,1707.2633895818049,244.9931460795662
IMG_2855_dish0.mp4,51194,1707.2633895818049,181.7121241431398
IMG_2855_dish0.mp4,51194,1707.2633895818049,73.30855546440328
IMG_2855_dish0.mp4,51194,1707.2633895818049,33.60067439295484
IMG_2855_dish0.mp4,21840,728.3398919495764,291.89542571894157
IMG_2855_dish0.mp4,21840,728.3398919495764,250.13127009554583
IMG_2855_dish0.mp4,21840,728.3398919495764,135.97254979028227
IMG_2855_dish0.mp4,21840,728.3398919495764,371.97088506423955
IMG_2855_dish0.mp4,21840,728.3398919495764,246.76655754249924
IMG_2855_dish0.mp4,21840,728.3398919495764,274.4821579354195
IMG_2855_dish0.mp4,21840,728.3398919495764,216.92440031699738
IMG_2855_dish0.mp4,21840,728.3398919495764,220.82175750448835
IMG_2855_dish0.mp4,21840,728.3398919495764,89.80098946441854
IMG_2855_dish0.mp4,22457,748.916160875075,275.4802880804795
IMG_2855_dish0.mp4,22457,748.916160875075,214.08167496744966
IMG_2855_dish0.mp4,22457,748.916160875075,248.5136562605847
IMG_2855_dish0.mp4,22457,748.916160875075,208.71898339906636
IMG_2855_dish0.mp4,22457,748.916160875075,408.2581641019113
IMG_2855_dish0.mp4,22457,748.916160875075,245.5504790685309
IMG_2855_dish0.mp4,22457,748.916160875075,390.9595991331968
IMG_2855_dish0.mp4,22457,748.916160875075,139.80761306888434
IMG_2855_dish0.mp4,22457,748.916160875075,88.37853914671354
IMG_2855_dish0.mp4,59088,1970.519575802041,402.14266597605086
IMG_2855_dish0.mp4,59088,1970.519575802041,285.9405498508666
IMG_2855_dish0.mp4,59088,1970.519575802041,397.96698889157403
IMG_2855_dish0.mp4,59088,1970.519575802041,423.3004605109721
IMG_2855_dish0.mp4,59088,1970.519575802041,65.74599656525545
IMG_2855_dish0.mp4,59088,1970.519575802041,55.427515875530865
IMG_2855_dish0.mp4,59088,1970.519575802041,68.81215421541083
IMG_2855_dish0.mp4,59088,1970.519575802041,106.63564188744935
IMG_2855_dish0.mp4,59088,1970.519575802041,66.75006547174013
IMG_2855_dish0.mp4,44887,1496.9319015540586,193.97758975408075
IMG_2855_dish0.mp4,44887,1496.9319015540586,59.66308557141346
IMG_2855_dish0.mp4,44887,1496.9319015540586,324.6909436206673
IMG_2855_dish0.mp4,44887,1496.9319015540586,258.9261395306564
IMG_2855_dish0.mp4,44887,1496.9319015540586,216.97172753682054
IMG_2855_dish0.mp4,44887,1496.9319015540586,58.41343762994626
IMG_2855_dish0.mp4,44887,1496.9319015540586,55.325194626144395
